"Student_ID","subject","subject_score","tile","grade","points","total_points","student_total_score","a_student","avg_student_total_points_per_grade","avg_a_student_grade_score"
622,"Art",83,4,"C",6,35,561,1,36.83,568.817158931083
644,"Art",83,4,"C",6,28,527,0,36.83,568.817158931083
649,"Art",83,4,"C",6,33,547,0,36.83,568.817158931083
683,"Art",83,4,"C",6,36,556,1,36.83,568.817158931083
788,"Art",83,4,"C",6,42,573,1,36.83,568.817158931083
822,"Art",83,4,"C",6,38,568,1,36.83,568.817158931083
971,"Art",83,4,"C",6,38,574,0,36.83,568.817158931083
985,"Art",83,4,"C",6,51,599,1,36.83,568.817158931083
16,"Art",82,4,"C",6,54,626,1,36.83,568.817158931083
43,"Art",82,4,"C",6,48,604,1,36.83,568.817158931083
137,"Art",82,4,"C",6,36,559,1,36.83,568.817158931083
161,"Art",82,4,"C",6,46,592,1,36.83,568.817158931083
163,"Art",82,4,"C",6,46,595,1,36.83,568.817158931083
191,"Art",82,4,"C",6,42,570,1,36.83,568.817158931083
310,"Art",82,4,"C",6,39,570,1,36.83,568.817158931083
312,"Art",82,4,"C",6,38,579,1,36.83,568.817158931083
463,"Art",82,4,"C",6,30,526,0,36.83,568.817158931083
477,"Art",82,4,"C",6,41,580,0,36.83,568.817158931083
478,"Art",82,4,"C",6,38,561,0,36.83,568.817158931083
500,"Art",82,4,"C",6,25,522,0,36.83,568.817158931083
536,"Art",82,4,"C",6,40,564,1,36.83,568.817158931083
585,"Art",82,4,"C",6,44,578,1,36.83,568.817158931083
701,"Art",82,4,"C",6,26,516,0,36.83,568.817158931083
729,"Art",82,4,"C",6,28,528,0,36.83,568.817158931083
806,"Art",82,4,"C",6,34,556,1,36.83,568.817158931083
848,"Art",82,4,"C",6,30,537,0,36.83,568.817158931083
946,"Art",82,4,"C",6,36,559,0,36.83,568.817158931083
967,"Art",82,4,"C",6,28,522,1,36.83,568.817158931083
990,"Art",82,4,"C",6,36,559,0,36.83,568.817158931083
44,"Art",81,4,"C",6,41,577,1,36.83,568.817158931083
77,"Art",81,4,"C",6,38,564,1,36.83,568.817158931083
80,"Art",81,4,"C",6,52,620,1,36.83,568.817158931083
139,"Art",81,4,"C",6,35,553,0,36.83,568.817158931083
156,"Art",81,4,"C",6,44,590,1,36.83,568.817158931083
181,"Art",81,4,"C",6,30,537,0,36.83,568.817158931083
231,"Art",81,4,"C",6,29,534,0,36.83,568.817158931083
262,"Art",81,4,"C",6,43,587,1,36.83,568.817158931083
297,"Art",81,4,"C",6,36,562,1,36.83,568.817158931083
354,"Art",81,4,"C",6,27,525,0,36.83,568.817158931083
375,"Art",81,4,"C",6,32,546,0,36.83,568.817158931083
435,"Art",81,4,"C",6,45,592,1,36.83,568.817158931083
458,"Art",81,4,"C",6,26,515,0,36.83,568.817158931083
464,"Art",81,4,"C",6,50,610,1,36.83,568.817158931083
486,"Art",81,4,"C",6,41,572,1,36.83,568.817158931083
496,"Art",81,4,"C",6,40,574,1,36.83,568.817158931083
680,"Art",81,4,"C",6,52,608,1,36.83,568.817158931083
738,"Art",81,4,"C",6,39,565,0,36.83,568.817158931083
754,"Art",81,4,"C",6,46,588,1,36.83,568.817158931083
776,"Art",81,4,"C",6,32,539,1,36.83,568.817158931083
870,"Art",81,4,"C",6,42,582,1,36.83,568.817158931083
894,"Art",81,4,"C",6,36,556,0,36.83,568.817158931083
963,"Art",81,4,"C",6,27,524,0,36.83,568.817158931083
17,"Art",80,3,"D",4,42,584,1,34.99,568.817158931083
20,"Art",80,3,"D",4,36,576,0,34.99,568.817158931083
73,"Art",80,3,"D",4,21,505,0,34.99,568.817158931083
99,"Art",80,3,"D",4,44,592,1,34.99,568.817158931083
125,"Art",80,3,"D",4,40,576,1,34.99,568.817158931083
142,"Art",80,4,"C",6,27,516,0,36.83,568.817158931083
214,"Art",80,4,"C",6,36,566,1,36.83,568.817158931083
251,"Art",80,4,"C",6,31,537,0,36.83,568.817158931083
407,"Art",80,4,"C",6,43,576,1,36.83,568.817158931083
471,"Art",80,4,"C",6,42,567,1,36.83,568.817158931083
513,"Art",80,4,"C",6,34,542,1,36.83,568.817158931083
594,"Art",80,4,"C",6,34,557,1,36.83,568.817158931083
611,"Art",80,4,"C",6,28,524,1,36.83,568.817158931083
620,"Art",80,4,"C",6,42,580,1,36.83,568.817158931083
664,"Art",80,4,"C",6,29,534,0,36.83,568.817158931083
724,"Art",80,4,"C",6,45,583,1,36.83,568.817158931083
782,"Art",80,4,"C",6,48,601,1,36.83,568.817158931083
798,"Art",80,4,"C",6,31,549,0,36.83,568.817158931083
900,"Art",80,4,"C",6,34,547,1,36.83,568.817158931083
14,"Art",79,3,"D",4,45,596,1,34.99,568.817158931083
86,"Art",79,3,"D",4,40,578,1,34.99,568.817158931083
91,"Art",79,3,"D",4,28,533,1,34.99,568.817158931083
97,"Art",79,3,"D",4,34,556,1,34.99,568.817158931083
122,"Art",79,3,"D",4,33,548,0,34.99,568.817158931083
140,"Art",79,3,"D",4,27,533,1,34.99,568.817158931083
145,"Art",79,3,"D",4,50,621,1,34.99,568.817158931083
227,"Art",79,3,"D",4,44,587,1,34.99,568.817158931083
281,"Art",79,3,"D",4,35,557,0,34.99,568.817158931083
330,"Art",79,3,"D",4,33,550,1,34.99,568.817158931083
347,"Art",79,3,"D",4,36,565,1,34.99,568.817158931083
392,"Art",79,3,"D",4,43,597,1,34.99,568.817158931083
409,"Art",79,3,"D",4,34,559,1,34.99,568.817158931083
488,"Art",79,3,"D",4,37,564,1,34.99,568.817158931083
515,"Art",79,3,"D",4,52,620,1,34.99,568.817158931083
563,"Art",79,3,"D",4,38,574,0,34.99,568.817158931083
642,"Art",79,3,"D",4,36,567,1,34.99,568.817158931083
655,"Art",79,3,"D",4,25,519,1,34.99,568.817158931083
702,"Art",79,3,"D",4,52,620,1,34.99,568.817158931083
778,"Art",79,3,"D",4,25,522,0,34.99,568.817158931083
876,"Art",79,3,"D",4,30,542,0,34.99,568.817158931083
916,"Art",79,3,"D",4,33,550,1,34.99,568.817158931083
989,"Art",79,3,"D",4,31,548,1,34.99,568.817158931083
52,"Art",78,3,"D",4,33,551,1,34.99,568.817158931083
64,"Art",78,3,"D",4,26,522,0,34.99,568.817158931083
67,"Art",78,3,"D",4,28,536,0,34.99,568.817158931083
160,"Art",78,3,"D",4,14,478,0,34.99,568.817158931083
204,"Art",78,3,"D",4,32,542,1,34.99,568.817158931083
212,"Art",78,3,"D",4,36,564,0,34.99,568.817158931083
325,"Art",78,3,"D",4,43,586,1,34.99,568.817158931083
394,"Art",78,3,"D",4,24,516,0,34.99,568.817158931083
444,"Art",78,3,"D",4,38,566,1,34.99,568.817158931083
455,"Art",78,3,"D",4,36,550,1,34.99,568.817158931083
460,"Art",78,3,"D",4,46,600,1,34.99,568.817158931083
483,"Art",78,3,"D",4,42,577,1,34.99,568.817158931083
530,"Art",78,3,"D",4,43,594,1,34.99,568.817158931083
559,"Art",78,3,"D",4,45,601,1,34.99,568.817158931083
677,"Art",78,3,"D",4,44,589,1,34.99,568.817158931083
696,"Art",78,3,"D",4,30,535,1,34.99,568.817158931083
705,"Art",78,3,"D",4,41,580,1,34.99,568.817158931083
721,"Art",78,3,"D",4,48,597,1,34.99,568.817158931083
722,"Art",78,3,"D",4,29,532,0,34.99,568.817158931083
770,"Art",78,3,"D",4,41,578,1,34.99,568.817158931083
773,"Art",78,3,"D",4,34,561,1,34.99,568.817158931083
801,"Art",78,3,"D",4,24,523,0,34.99,568.817158931083
807,"Art",78,3,"D",4,35,557,1,34.99,568.817158931083
818,"Art",78,3,"D",4,37,562,0,34.99,568.817158931083
839,"Art",78,3,"D",4,58,638,1,34.99,568.817158931083
867,"Art",78,3,"D",4,52,620,1,34.99,568.817158931083
12,"Art",77,3,"D",4,52,627,1,34.99,568.817158931083
34,"Art",77,3,"D",4,30,536,1,34.99,568.817158931083
58,"Art",77,3,"D",4,44,590,1,34.99,568.817158931083
85,"Art",77,3,"D",4,38,573,0,34.99,568.817158931083
152,"Art",77,3,"D",4,24,525,0,34.99,568.817158931083
315,"Art",77,3,"D",4,28,540,0,34.99,568.817158931083
492,"Art",77,3,"D",4,35,560,1,34.99,568.817158931083
645,"Art",77,3,"D",4,44,594,1,34.99,568.817158931083
692,"Art",77,3,"D",4,33,545,0,34.99,568.817158931083
725,"Art",77,3,"D",4,42,591,1,34.99,568.817158931083
752,"Art",77,3,"D",4,24,519,1,34.99,568.817158931083
851,"Art",77,3,"D",4,16,484,0,34.99,568.817158931083
915,"Art",77,3,"D",4,32,538,0,34.99,568.817158931083
983,"Art",77,3,"D",4,36,554,1,34.99,568.817158931083
995,"Art",77,3,"D",4,37,555,1,34.99,568.817158931083
1,"Art",76,3,"D",4,39,569,1,34.99,568.817158931083
19,"Art",76,3,"D",4,32,555,0,34.99,568.817158931083
94,"Art",76,3,"D",4,37,556,1,34.99,568.817158931083
100,"Art",76,3,"D",4,42,582,1,34.99,568.817158931083
104,"Art",76,3,"D",4,30,544,0,34.99,568.817158931083
153,"Art",76,3,"D",4,31,532,0,34.99,568.817158931083
234,"Art",76,3,"D",4,18,495,0,34.99,568.817158931083
246,"Art",76,3,"D",4,23,512,0,34.99,568.817158931083
264,"Art",76,3,"D",4,26,524,1,34.99,568.817158931083
273,"Art",76,3,"D",4,33,557,0,34.99,568.817158931083
291,"Art",76,3,"D",4,30,549,0,34.99,568.817158931083
311,"Art",76,3,"D",4,33,550,0,34.99,568.817158931083
329,"Art",76,3,"D",4,37,567,1,34.99,568.817158931083
334,"Art",76,3,"D",4,19,497,0,34.99,568.817158931083
344,"Art",76,3,"D",4,42,576,1,34.99,568.817158931083
365,"Art",76,3,"D",4,22,503,0,34.99,568.817158931083
419,"Art",76,3,"D",4,33,548,0,34.99,568.817158931083
481,"Art",76,3,"D",4,24,514,1,34.99,568.817158931083
499,"Art",76,3,"D",4,38,566,0,34.99,568.817158931083
604,"Art",76,3,"D",4,37,562,1,34.99,568.817158931083
637,"Art",76,3,"D",4,40,573,0,34.99,568.817158931083
678,"Art",76,3,"D",4,31,555,1,34.99,568.817158931083
768,"Art",76,3,"D",4,40,563,1,34.99,568.817158931083
771,"Art",76,3,"D",4,32,541,0,34.99,568.817158931083
829,"Art",76,3,"D",4,43,579,1,34.99,568.817158931083
863,"Art",76,3,"D",4,50,606,1,34.99,568.817158931083
886,"Art",76,3,"D",4,31,537,0,34.99,568.817158931083
938,"Art",76,3,"D",4,24,510,1,34.99,568.817158931083
29,"Art",75,3,"D",4,35,562,1,34.99,568.817158931083
41,"Art",75,3,"D",4,29,528,0,34.99,568.817158931083
109,"Art",75,3,"D",4,23,513,1,34.99,568.817158931083
155,"Art",75,3,"D",4,30,537,0,34.99,568.817158931083
182,"Art",75,3,"D",4,41,565,1,34.99,568.817158931083
236,"Art",75,3,"D",4,44,587,1,34.99,568.817158931083
241,"Art",75,3,"D",4,38,573,1,34.99,568.817158931083
429,"Art",75,3,"D",4,27,519,0,34.99,568.817158931083
433,"Art",75,3,"D",4,34,547,0,34.99,568.817158931083
570,"Art",75,3,"D",4,32,535,1,34.99,568.817158931083
650,"Art",75,3,"D",4,46,588,1,34.99,568.817158931083
673,"Art",75,3,"D",4,34,545,1,34.99,568.817158931083
723,"Art",75,3,"D",4,21,496,0,34.99,568.817158931083
746,"Art",75,3,"D",4,36,555,1,34.99,568.817158931083
765,"Art",75,3,"D",4,26,517,1,34.99,568.817158931083
777,"Art",75,3,"D",4,42,584,1,34.99,568.817158931083
804,"Art",75,3,"D",4,21,505,0,34.99,568.817158931083
824,"Art",75,3,"D",4,34,557,0,34.99,568.817158931083
840,"Art",75,3,"D",4,34,554,1,34.99,568.817158931083
858,"Art",75,3,"D",4,27,525,0,34.99,568.817158931083
862,"Art",75,3,"D",4,36,555,0,34.99,568.817158931083
878,"Art",75,3,"D",4,22,505,0,34.99,568.817158931083
882,"Art",75,3,"D",4,20,508,0,34.99,568.817158931083
897,"Art",75,3,"D",4,45,585,1,34.99,568.817158931083
911,"Art",75,3,"D",4,48,602,1,34.99,568.817158931083
927,"Art",75,3,"D",4,28,523,1,34.99,568.817158931083
939,"Art",75,3,"D",4,34,548,1,34.99,568.817158931083
979,"Art",75,3,"D",4,37,558,0,34.99,568.817158931083
987,"Art",75,3,"D",4,27,518,0,34.99,568.817158931083
18,"Art",74,3,"D",4,35,556,0,34.99,568.817158931083
172,"Art",74,3,"D",4,28,517,0,34.99,568.817158931083
174,"Art",74,3,"D",4,23,508,0,34.99,568.817158931083
200,"Art",74,3,"D",4,29,531,1,34.99,568.817158931083
206,"Art",74,3,"D",4,40,581,1,34.99,568.817158931083
220,"Art",74,3,"D",4,50,611,1,34.99,568.817158931083
223,"Art",74,3,"D",4,36,558,1,34.99,568.817158931083
245,"Art",74,3,"D",4,33,556,1,34.99,568.817158931083
349,"Art",74,3,"D",4,32,535,0,34.99,568.817158931083
401,"Art",74,3,"D",4,34,549,1,34.99,568.817158931083
413,"Art",74,3,"D",4,40,567,1,34.99,568.817158931083
431,"Art",74,3,"D",4,30,543,1,34.99,568.817158931083
437,"Art",74,3,"D",4,36,563,0,34.99,568.817158931083
441,"Art",74,3,"D",4,28,535,1,34.99,568.817158931083
491,"Art",74,3,"D",4,31,540,1,34.99,568.817158931083
502,"Art",74,3,"D",4,44,590,1,34.99,568.817158931083
571,"Art",74,3,"D",4,34,553,1,34.99,568.817158931083
627,"Art",74,3,"D",4,46,584,0,34.99,568.817158931083
767,"Art",74,3,"D",4,29,530,1,34.99,568.817158931083
869,"Art",74,3,"D",4,37,560,1,34.99,568.817158931083
908,"Art",74,3,"D",4,34,544,1,34.99,568.817158931083
947,"Art",74,3,"D",4,39,563,1,34.99,568.817158931083
972,"Art",74,3,"D",4,44,584,1,34.99,568.817158931083
984,"Art",74,3,"D",4,31,532,1,34.99,568.817158931083
26,"Art",73,2,"E",2,34,551,1,33.31,568.817158931083
108,"Art",73,2,"E",2,23,515,0,33.31,568.817158931083
131,"Art",73,2,"E",2,42,588,1,33.31,568.817158931083
136,"Art",73,2,"E",2,33,555,1,33.31,568.817158931083
154,"Art",73,2,"E",2,24,530,0,33.31,568.817158931083
250,"Art",73,2,"E",2,25,525,1,33.31,568.817158931083
258,"Art",73,2,"E",2,24,529,0,33.31,568.817158931083
271,"Art",73,3,"D",4,41,576,1,34.99,568.817158931083
345,"Art",73,3,"D",4,38,566,1,34.99,568.817158931083
403,"Art",73,3,"D",4,35,545,1,34.99,568.817158931083
415,"Art",73,3,"D",4,32,534,1,34.99,568.817158931083
485,"Art",73,3,"D",4,42,581,1,34.99,568.817158931083
562,"Art",73,3,"D",4,40,569,1,34.99,568.817158931083
568,"Art",73,3,"D",4,27,523,1,34.99,568.817158931083
610,"Art",73,3,"D",4,33,542,0,34.99,568.817158931083
689,"Art",73,3,"D",4,31,538,0,34.99,568.817158931083
691,"Art",73,3,"D",4,40,577,1,34.99,568.817158931083
742,"Art",73,3,"D",4,44,593,1,34.99,568.817158931083
758,"Art",73,3,"D",4,35,545,1,34.99,568.817158931083
821,"Art",73,3,"D",4,40,561,0,34.99,568.817158931083
836,"Art",73,3,"D",4,33,542,1,34.99,568.817158931083
852,"Art",73,3,"D",4,38,565,1,34.99,568.817158931083
884,"Art",73,3,"D",4,38,553,1,34.99,568.817158931083
943,"Art",73,3,"D",4,35,547,0,34.99,568.817158931083
53,"Art",72,2,"E",2,29,541,1,33.31,568.817158931083
210,"Art",72,2,"E",2,34,562,1,33.31,568.817158931083
342,"Art",72,2,"E",2,29,535,1,33.31,568.817158931083
368,"Art",72,2,"E",2,41,583,1,33.31,568.817158931083
388,"Art",72,2,"E",2,31,542,1,33.31,568.817158931083
393,"Art",72,2,"E",2,25,517,0,33.31,568.817158931083
400,"Art",72,2,"E",2,34,556,1,33.31,568.817158931083
424,"Art",72,2,"E",2,34,556,0,33.31,568.817158931083
479,"Art",72,2,"E",2,24,516,1,33.31,568.817158931083
484,"Art",72,2,"E",2,34,559,1,33.31,568.817158931083
506,"Art",72,2,"E",2,43,579,1,33.31,568.817158931083
516,"Art",72,2,"E",2,44,589,1,33.31,568.817158931083
522,"Art",72,2,"E",2,23,513,0,33.31,568.817158931083
553,"Art",72,2,"E",2,39,564,1,33.31,568.817158931083
609,"Art",72,2,"E",2,48,608,1,33.31,568.817158931083
667,"Art",72,2,"E",2,27,526,1,33.31,568.817158931083
727,"Art",72,2,"E",2,32,532,1,33.31,568.817158931083
757,"Art",72,2,"E",2,30,545,0,33.31,568.817158931083
942,"Art",72,2,"E",2,33,549,1,33.31,568.817158931083
6,"Art",71,2,"E",2,26,527,0,33.31,568.817158931083
107,"Art",71,2,"E",2,37,563,1,33.31,568.817158931083
115,"Art",71,2,"E",2,26,534,0,33.31,568.817158931083
217,"Art",71,2,"E",2,22,512,1,33.31,568.817158931083
257,"Art",71,2,"E",2,27,531,1,33.31,568.817158931083
283,"Art",71,2,"E",2,20,503,0,33.31,568.817158931083
314,"Art",71,2,"E",2,45,592,1,33.31,568.817158931083
355,"Art",71,2,"E",2,27,526,1,33.31,568.817158931083
397,"Art",71,2,"E",2,48,610,1,33.31,568.817158931083
453,"Art",71,2,"E",2,19,494,1,33.31,568.817158931083
469,"Art",71,2,"E",2,31,546,1,33.31,568.817158931083
538,"Art",71,2,"E",2,42,587,1,33.31,568.817158931083
543,"Art",71,2,"E",2,30,541,1,33.31,568.817158931083
593,"Art",71,2,"E",2,25,532,0,33.31,568.817158931083
598,"Art",71,2,"E",2,31,543,1,33.31,568.817158931083
616,"Art",71,2,"E",2,38,563,1,33.31,568.817158931083
629,"Art",71,2,"E",2,31,539,1,33.31,568.817158931083
682,"Art",71,2,"E",2,20,497,1,33.31,568.817158931083
747,"Art",71,2,"E",2,29,530,1,33.31,568.817158931083
749,"Art",71,2,"E",2,40,574,1,33.31,568.817158931083
772,"Art",71,2,"E",2,25,522,0,33.31,568.817158931083
780,"Art",71,2,"E",2,37,562,1,33.31,568.817158931083
810,"Art",71,2,"E",2,35,561,1,33.31,568.817158931083
832,"Art",71,2,"E",2,34,548,1,33.31,568.817158931083
906,"Art",71,2,"E",2,28,533,0,33.31,568.817158931083
917,"Art",71,2,"E",2,27,518,0,33.31,568.817158931083
937,"Art",71,2,"E",2,33,543,1,33.31,568.817158931083
74,"Art",70,2,"E",2,29,537,1,33.31,568.817158931083
198,"Art",70,2,"E",2,42,587,1,33.31,568.817158931083
237,"Art",70,2,"E",2,35,565,1,33.31,568.817158931083
260,"Art",70,2,"E",2,46,598,1,33.31,568.817158931083
293,"Art",70,2,"E",2,16,481,0,33.31,568.817158931083
359,"Art",70,2,"E",2,15,483,0,33.31,568.817158931083
447,"Art",70,2,"E",2,35,554,0,33.31,568.817158931083
487,"Art",70,2,"E",2,31,552,1,33.31,568.817158931083
504,"Art",70,2,"E",2,47,599,1,33.31,568.817158931083
512,"Art",70,2,"E",2,33,543,1,33.31,568.817158931083
529,"Art",70,2,"E",2,43,582,1,33.31,568.817158931083
532,"Art",70,2,"E",2,44,582,1,33.31,568.817158931083
537,"Art",70,2,"E",2,32,547,0,33.31,568.817158931083
653,"Art",70,2,"E",2,32,553,1,33.31,568.817158931083
656,"Art",70,2,"E",2,38,567,1,33.31,568.817158931083
660,"Art",70,2,"E",2,46,589,1,33.31,568.817158931083
717,"Art",70,2,"E",2,35,545,1,33.31,568.817158931083
756,"Art",70,2,"E",2,34,563,1,33.31,568.817158931083
802,"Art",70,2,"E",2,40,584,1,33.31,568.817158931083
883,"Art",70,2,"E",2,38,579,0,33.31,568.817158931083
893,"Art",70,2,"E",2,30,536,0,33.31,568.817158931083
905,"Art",70,2,"E",2,30,545,0,33.31,568.817158931083
969,"Art",70,2,"E",2,28,525,1,33.31,568.817158931083
78,"Art",69,2,"E",2,29,539,0,33.31,568.817158931083
147,"Art",69,2,"E",2,44,599,1,33.31,568.817158931083
167,"Art",69,2,"E",2,25,521,0,33.31,568.817158931083
193,"Art",69,2,"E",2,41,584,1,33.31,568.817158931083
289,"Art",69,2,"E",2,50,617,1,33.31,568.817158931083
361,"Art",69,2,"E",2,35,558,1,33.31,568.817158931083
379,"Art",69,2,"E",2,36,563,1,33.31,568.817158931083
450,"Art",69,2,"E",2,29,533,1,33.31,568.817158931083
461,"Art",69,2,"E",2,35,551,1,33.31,568.817158931083
542,"Art",69,2,"E",2,19,492,1,33.31,568.817158931083
588,"Art",69,2,"E",2,27,524,1,33.31,568.817158931083
615,"Art",69,2,"E",2,19,505,0,33.31,568.817158931083
617,"Art",69,2,"E",2,36,558,1,33.31,568.817158931083
646,"Art",69,2,"E",2,34,549,1,33.31,568.817158931083
651,"Art",69,2,"E",2,40,579,1,33.31,568.817158931083
736,"Art",69,2,"E",2,42,596,1,33.31,568.817158931083
813,"Art",69,2,"E",2,26,529,0,33.31,568.817158931083
815,"Art",69,2,"E",2,39,564,1,33.31,568.817158931083
910,"Art",69,2,"E",2,27,529,0,33.31,568.817158931083
926,"Art",69,2,"E",2,47,596,1,33.31,568.817158931083
968,"Art",69,2,"E",2,23,503,1,33.31,568.817158931083
976,"Art",69,2,"E",2,36,558,0,33.31,568.817158931083
2,"Art",68,2,"E",2,29,535,0,33.31,568.817158931083
148,"Art",68,2,"E",2,16,484,0,33.31,568.817158931083
164,"Art",68,2,"E",2,40,575,1,33.31,568.817158931083
239,"Art",68,2,"E",2,29,537,1,33.31,568.817158931083
243,"Art",68,2,"E",2,42,586,1,33.31,568.817158931083
316,"Art",68,2,"E",2,37,567,1,33.31,568.817158931083
376,"Art",68,2,"E",2,38,567,1,33.31,568.817158931083
396,"Art",68,2,"E",2,35,559,1,33.31,568.817158931083
398,"Art",68,2,"E",2,38,573,1,33.31,568.817158931083
414,"Art",68,2,"E",2,20,493,1,33.31,568.817158931083
445,"Art",68,2,"E",2,29,529,1,33.31,568.817158931083
459,"Art",68,2,"E",2,21,512,0,33.31,568.817158931083
507,"Art",68,2,"E",2,32,541,1,33.31,568.817158931083
523,"Art",68,2,"E",2,42,593,1,33.31,568.817158931083
550,"Art",68,2,"E",2,48,609,1,33.31,568.817158931083
555,"Art",68,2,"E",2,36,562,0,33.31,568.817158931083
575,"Art",68,2,"E",2,30,542,0,33.31,568.817158931083
586,"Art",68,2,"E",2,36,557,1,33.31,568.817158931083
783,"Art",68,2,"E",2,26,521,0,33.31,568.817158931083
847,"Art",68,2,"E",2,40,575,1,33.31,568.817158931083
930,"Art",68,2,"E",2,26,508,0,33.31,568.817158931083
962,"Art",68,2,"E",2,52,607,1,33.31,568.817158931083
5,"Art",67,2,"E",2,52,616,1,33.31,568.817158931083
81,"Art",67,2,"E",2,32,547,1,33.31,568.817158931083
117,"Art",67,2,"E",2,39,576,1,33.31,568.817158931083
168,"Art",67,2,"E",2,38,564,0,33.31,568.817158931083
185,"Art",67,2,"E",2,44,596,1,33.31,568.817158931083
186,"Art",67,2,"E",2,26,514,0,33.31,568.817158931083
189,"Art",67,2,"E",2,30,531,1,33.31,568.817158931083
192,"Art",67,2,"E",2,32,548,1,33.31,568.817158931083
304,"Art",67,2,"E",2,17,494,0,33.31,568.817158931083
346,"Art",67,2,"E",2,36,554,1,33.31,568.817158931083
350,"Art",67,2,"E",2,48,600,1,33.31,568.817158931083
412,"Art",67,2,"E",2,42,585,1,33.31,568.817158931083
422,"Art",67,2,"E",2,35,544,1,33.31,568.817158931083
467,"Art",67,2,"E",2,20,490,0,33.31,568.817158931083
474,"Art",67,2,"E",2,33,538,1,33.31,568.817158931083
501,"Art",67,2,"E",2,26,530,0,33.31,568.817158931083
514,"Art",67,2,"E",2,24,511,0,33.31,568.817158931083
517,"Art",67,2,"E",2,26,524,0,33.31,568.817158931083
518,"Art",67,2,"E",2,23,506,0,33.31,568.817158931083
533,"Art",67,2,"E",2,46,591,1,33.31,568.817158931083
561,"Art",67,2,"E",2,28,529,0,33.31,568.817158931083
569,"Art",67,2,"E",2,29,535,1,33.31,568.817158931083
596,"Art",67,2,"E",2,20,498,0,33.31,568.817158931083
603,"Art",67,2,"E",2,17,486,0,33.31,568.817158931083
711,"Art",67,2,"E",2,33,545,1,33.31,568.817158931083
805,"Art",67,2,"E",2,29,520,0,33.31,568.817158931083
924,"Art",67,2,"E",2,42,580,1,33.31,568.817158931083
991,"Art",67,2,"E",2,34,542,1,33.31,568.817158931083
10,"Art",66,1,"F",1,28,538,0,31.66,568.817158931083
28,"Art",66,1,"F",1,29,533,1,31.66,568.817158931083
33,"Art",66,1,"F",1,27,530,0,31.66,568.817158931083
103,"Art",66,1,"F",1,21,508,0,31.66,568.817158931083
116,"Art",66,1,"F",1,36,563,1,31.66,568.817158931083
175,"Art",66,1,"F",1,37,566,1,31.66,568.817158931083
233,"Art",66,1,"F",1,36,562,1,31.66,568.817158931083
338,"Art",66,1,"F",1,25,521,0,31.66,568.817158931083
357,"Art",66,1,"F",1,37,554,1,31.66,568.817158931083
369,"Art",66,1,"F",1,25,526,1,31.66,568.817158931083
404,"Art",66,1,"F",1,26,529,1,31.66,568.817158931083
489,"Art",66,1,"F",1,40,570,1,31.66,568.817158931083
503,"Art",66,1,"F",1,25,515,0,31.66,568.817158931083
554,"Art",66,2,"E",2,30,543,0,33.31,568.817158931083
583,"Art",66,2,"E",2,30,534,1,33.31,568.817158931083
613,"Art",66,2,"E",2,16,481,0,33.31,568.817158931083
631,"Art",66,2,"E",2,41,578,1,33.31,568.817158931083
658,"Art",66,2,"E",2,43,578,1,33.31,568.817158931083
690,"Art",66,2,"E",2,27,521,0,33.31,568.817158931083
695,"Art",66,2,"E",2,38,558,1,33.31,568.817158931083
718,"Art",66,2,"E",2,40,577,0,33.31,568.817158931083
750,"Art",66,2,"E",2,29,534,0,33.31,568.817158931083
774,"Art",66,2,"E",2,25,511,1,33.31,568.817158931083
786,"Art",66,2,"E",2,32,552,1,33.31,568.817158931083
799,"Art",66,2,"E",2,46,599,1,33.31,568.817158931083
811,"Art",66,2,"E",2,32,548,1,33.31,568.817158931083
853,"Art",66,2,"E",2,32,544,1,33.31,568.817158931083
885,"Art",66,2,"E",2,41,565,1,33.31,568.817158931083
888,"Art",66,2,"E",2,38,553,1,33.31,568.817158931083
896,"Art",66,2,"E",2,36,558,1,33.31,568.817158931083
